,cidade,longitude,latitude,periodo_inicial,periodo_final,ndvi_medio,evi_medio,leaf_area_index_medio,sm_rootzone_pctl_medio,sm_profile_pctl_medio,lst_day_1km_c
0,citrus,-48.7786837,-22.9889705,2020-01-01,2020-01-21,0.7031,0.5546,2.6550170219305795,26.1983142043605,23.601790052471742,32.02484541062802
1,citrus,-48.7786837,-22.9889705,2020-01-21,2020-02-10,0.706,0.501,2.938431515838161,26.99002895933209,18.764745885675605,31.446397101449236
2,citrus,-48.7786837,-22.9889705,2020-02-10,2020-03-01,0.7104,0.5059,2.9624474120862563,50.369924487489655,38.49335017348781,28.736762318840533
3,citrus,-48.7786837,-22.9889705,2020-03-01,2020-03-21,0.72,0.4631,2.8412562355850683,,35.63653246561686,30.844414573445874
4,citrus,-48.7786837,-22.9889705,2020-03-21,2020-04-10,0.7124,0.4592,2.7157145846973765,,18.582921981811523,28.389881791155688
5,citrus,-48.7786837,-22.9889705,2020-04-10,2020-04-30,0.6652,0.4121,2.484902894858158,6.899600028991699,11.865693005648529,27.837434506556292
6,citrus,-48.7786837,-22.9889705,2020-04-30,2020-05-20,0.5522,0.3105,2.2072554682240346,5.650800965049051,7.470077615795714,26.47621347348303
7,citrus,-48.7786837,-22.9889705,2020-05-20,2020-06-09,0.5238,0.3084,1.9176304809974904,10.767922892714992,7.3114010059472285,23.75726331723024
8,citrus,-48.7786837,-22.9889705,2020-06-09,2020-06-29,0.5431,0.2861,1.6650262709819912,14.925244562553639,9.89088535308838,25.747309236174488
9,citrus,-48.7786837,-22.9889705,2020-06-29,2020-07-19,0.563,0.3153,1.487163063251611,41.33794495553682,34.67709570220023,24.425927887571333
10,citrus,-48.7786837,-22.9889705,2020-07-19,2020-08-08,0.5426,0.3057,1.3679786667679297,24.360957694776133,26.964023358894117,26.06927806905378
11,citrus,-48.7786837,-22.9889705,2020-08-08,2020-08-28,0.4858,0.2702,1.3331610975843489,43.0287050189394,32.40331094915217,27.41471333333328
