,cidade,longitude,latitude,periodo_inicial,periodo_final,ndvi_medio,evi_medio,leaf_area_index_medio,sm_rootzone_pctl_medio,sm_profile_pctl_medio,lst_day_1km_c
0,eucalipto,-48.7497324,-23.4082509,2020-01-01,2020-01-21,0.7091,0.5341,1.97187077999115,13.362065315246582,12.349405288696289,32.60144180660109
1,eucalipto,-48.7497324,-23.4082509,2020-01-21,2020-02-10,0.7419,0.5101,2.0812206268310547,20.66380500793457,13.268239974975586,31.0242028014448
2,eucalipto,-48.7497324,-23.4082509,2020-02-10,2020-03-01,0.7604,0.4975,2.0481412410736084,34.28856658935547,24.281925201416016,28.220783342983964
3,eucalipto,-48.7497324,-23.4082509,2020-03-01,2020-03-21,0.658,0.4333,1.9577161073684692,22.482070922851562,25.594228744506836,29.239183711723513
4,eucalipto,-48.7497324,-23.4082509,2020-03-21,2020-04-10,0.6561,0.4367,1.8300284147262573,16.531192779541016,18.574405670166016,28.667123046804647
5,eucalipto,-48.7497324,-23.4082509,2020-04-10,2020-04-30,0.6008,0.3739,1.6986104249954224,8.193222045898438,10.430654525756836,27.687261218065657
6,eucalipto,-48.7497324,-23.4082509,2020-04-30,2020-05-20,0.5729,0.3389,1.5247037410736084,1.8281702995300293,3.146941900253296,26.074126133950926
7,eucalipto,-48.7497324,-23.4082509,2020-05-20,2020-06-09,0.5717,0.3252,1.3395370244979858,5.615346431732178,3.252969980239868,23.29449049849967
8,eucalipto,-48.7497324,-23.4082509,2020-06-09,2020-06-29,0.5843,0.3338,1.1768457889556885,7.549942493438721,3.803040027618408,23.8387991524977
9,eucalipto,-48.7497324,-23.4082509,2020-06-29,2020-07-19,0.5894,0.3587,1.065810203552246,29.61454200744629,23.605655670166016,21.898015476127796
10,eucalipto,-48.7497324,-23.4082509,2020-07-19,2020-08-08,0.5666,0.3696,0.9777112007141113,15.999404907226562,17.686904907226562,23.15978476300768
11,eucalipto,-48.7497324,-23.4082509,2020-08-08,2020-08-28,0.5424,0.3199,0.965643048286438,31.69662094116211,23.20882797241211,22.873569854596894
12,eucalipto,-48.7497324,-23.4082509,2020-08-28,2020-09-17,0.5135,0.3137,0.9539852738380432,16.95589828491211,21.725088119506836,29.785662537230678
13,eucalipto,-48.7497324,-23.4082509,2020-09-17,2020-10-07,0.5098,0.332,1.0229856967926025,7.518343925476074,7.6244049072265625,34.011693911184295
14,eucalipto,-48.7497324,-23.4082509,2020-10-07,2020-10-27,0.5249,0.2998,1.2220205068588257,13.74963665008545,9.168172836303711,31.989512872124408
15,eucalipto,-48.7497324,-23.4082509,2020-10-27,2020-11-16,0.4916,0.327,1.5154411792755127,8.427752494812012,6.609025478363037,35.52817244326803
16,eucalipto,-48.7497324,-23.4082509,2020-11-16,2020-12-06,0.6734,0.5235,1.6834436655044556,9.27475643157959,7.505896091461182,34.133668210770054
17,eucalipto,-48.7497324,-23.4082509,2020-12-06,2020-12-26,0.775,0.6708,1.8558340072631836,11.012033462524414,6.787051200866699,29.993562157057454
18,eucalipto,-48.7497324,-23.4082509,2020-12-26,2021-01-15,0.6921,0.6096,1.9250812530517578,14.87511920928955,9.20580768585205,27.300578073730833
19,eucalipto,-48.7497324,-23.4082509,2021-01-15,2021-02-04,0.7235,0.5727,2.0697152614593506,16.74318504333496,12.143167495727539,30.41404506851967
20,eucalipto,-48.7497324,-23.4082509,2021-02-04,2021-02-24,0.6147,0.395,2.0601024627685547,9.087037086486816,9.986905097961426,28.370987479804455
21,eucalipto,-48.7497324,-23.4082509,2021-02-24,2021-03-16,0.6497,0.391,1.9909634590148926,15.687296867370605,10.186904907226562,30.40103792704116
22,eucalipto,-48.7497324,-23.4082509,2021-03-16,2021-04-05,0.6435,0.41,1.8565618991851807,7.143618583679199,7.7369232177734375,31.116871074785138
23,eucalipto,-48.7497324,-23.4082509,2021-04-05,2021-04-25,0.6312,0.4255,1.740848183631897,8.137640953063965,4.4654974937438965,28.095711287120537
24,eucalipto,-48.7497324,-23.4082509,2021-04-25,2021-05-15,0.6632,0.4351,1.5657317638397217,4.3966755867004395,4.7436370849609375,24.33560839054786
25,eucalipto,-48.7497324,-23.4082509,2021-05-15,2021-06-04,0.698,0.4709,1.3879317045211792,7.1090617179870605,3.5405921936035156,21.53956356099667
26,eucalipto,-48.7497324,-23.4082509,2021-06-04,2021-06-24,0.7299,0.4878,1.2103999853134155,8.999649047851562,6.768209934234619,19.305674497477014
27,eucalipto,-48.7497324,-23.4082509,2021-06-24,2021-07-14,0.702,0.4329,1.0929852724075317,3.5093770027160645,3.1344716548919678,18.45122493218031
28,eucalipto,-48.7497324,-23.4082509,2021-07-14,2021-08-03,0.6124,0.3721,0.9923937916755676,8.693343162536621,4.39667272567749,18.352565629699313
29,eucalipto,-48.7497324,-23.4082509,2021-08-03,2021-08-23,0.5403,0.3147,0.9656519293785095,4.48120641708374,3.712505340576172,25.417211621133163
30,eucalipto,-48.7497324,-23.4082509,2021-08-23,2021-09-12,0.5177,0.3086,0.9557628631591797,3.9092302322387695,2.828338861465454,29.133875764009588
31,eucalipto,-48.7497324,-23.4082509,2021-09-12,2021-10-02,0.5325,0.3173,0.993675172328949,4.94992208480835,3.8878297805786133,29.38220286118701
32,eucalipto,-48.7497324,-23.4082509,2021-10-02,2021-10-22,0.5901,0.4011,1.1601065397262573,17.637008666992188,8.68700885772705,29.94632213858324
33,eucalipto,-48.7497324,-23.4082509,2021-10-22,2021-11-11,0.6581,0.4307,1.4459953308105469,29.494277954101562,25.030654907226562,31.796582907827542
34,eucalipto,-48.7497324,-23.4082509,2021-11-11,2021-12-01,0.7101,0.5162,1.6445000171661377,16.086910247802734,16.39315414428711,30.95922945143377
35,eucalipto,-48.7497324,-23.4082509,2021-12-01,2021-12-21,0.7435,0.6101,1.831139326095581,12.60351276397705,9.349514961242676,28.643853824872906
36,eucalipto,-48.7497324,-23.4082509,2021-12-21,2022-01-10,0.736,0.6334,1.8951282501220703,8.00594711303711,4.321713924407959,29.873877243775325
37,eucalipto,-48.7497324,-23.4082509,2022-01-10,2022-01-30,0.7668,0.5371,2.0423808097839355,20.42611312866211,12.411959648132324,30.41478741004221
38,eucalipto,-48.7497324,-23.4082509,2022-01-30,2022-02-19,0.6467,0.4474,2.0693492889404297,35.86425018310547,31.39750099182129,29.735838960579315
39,eucalipto,-48.7497324,-23.4082509,2022-02-19,2022-03-11,0.732,0.4992,2.0184473991394043,7.505944728851318,10.624404907226562,31.859552690120154
40,eucalipto,-48.7497324,-23.4082509,2022-03-11,2022-03-31,0.7497,0.5409,1.8869508504867554,17.34316635131836,12.068155288696289,28.307664492973345
41,eucalipto,-48.7497324,-23.4082509,2022-03-31,2022-04-20,0.7371,0.5072,1.7763004302978516,18.03690528869629,16.668155670166016,25.155622131230416
42,eucalipto,-48.7497324,-23.4082509,2022-04-20,2022-05-10,0.7237,0.4696,1.6067630052566528,10.111905097961426,12.630655288696289,25.328461508092346
43,eucalipto,-48.7497324,-23.4082509,2022-05-10,2022-05-30,0.6906,0.4283,1.437074065208435,10.055806159973145,10.8181791305542,21.049092162614443
44,eucalipto,-48.7497324,-23.4082509,2022-05-30,2022-06-19,0.7324,0.4643,1.2482357025146484,30.59555435180664,19.543167114257812,19.54885099401656
45,eucalipto,-48.7497324,-23.4082509,2022-06-19,2022-07-09,0.6766,0.4405,1.1208511590957642,25.269718170166016,25.249404907226562,21.1320415253536
46,eucalipto,-48.7497324,-23.4082509,2022-07-09,2022-07-29,0.5996,0.3981,1.0125913619995117,14.224405288696289,16.793155670166016,21.3395459954059
47,eucalipto,-48.7497324,-23.4082509,2022-07-29,2022-08-18,0.5724,0.335,0.9670259356498718,16.40580177307129,13.674405097961426,22.35053720324254
48,eucalipto,-48.7497324,-23.4082509,2022-08-18,2022-09-07,0.5506,0.3173,0.9598125219345093,16.77469825744629,15.155654907226562,25.611440310750822
49,eucalipto,-48.7497324,-23.4082509,2022-09-07,2022-09-27,0.561,0.3193,0.9722656011581421,23.03841781616211,14.530654907226562,24.535658560123522
50,eucalipto,-48.7497324,-23.4082509,2022-09-27,2022-10-17,0.5598,0.3581,1.1070884466171265,60.95800018310547,52.81298065185547,28.75173711638672
51,eucalipto,-48.7497324,-23.4082509,2022-10-17,2022-11-06,0.649,0.4811,1.3687725067138672,48.381778717041016,48.357215881347656,32.813421981415615
52,eucalipto,-48.7497324,-23.4082509,2022-11-06,2022-11-26,0.6675,0.4626,1.6090213060379028,34.23451232910156,39.33168029785156,30.69152459295185
53,eucalipto,-48.7497324,-23.4082509,2022-11-26,2022-12-16,0.7561,0.6623,1.7874767780303955,36.82215881347656,30.512929916381836,28.069149904412598
54,eucalipto,-48.7497324,-23.4082509,2022-12-16,2023-01-05,0.7381,0.6482,1.8785054683685303,38.360389709472656,34.072208404541016,26.598520748890166
55,eucalipto,-48.7497324,-23.4082509,2023-01-05,2023-01-25,0.7921,0.6288,2.0050556659698486,44.318641662597656,42.63842010498047,24.31713713568803
56,eucalipto,-48.7497324,-23.4082509,2023-01-25,2023-02-14,0.7358,0.6242,2.0782482624053955,46.433292388916016,44.53695297241211,26.71685967959843
57,eucalipto,-48.7497324,-23.4082509,2023-02-14,2023-03-06,0.6572,0.4066,2.0376064777374268,75.22537994384766,70.33261108398438,30.10986682107699
58,eucalipto,-48.7497324,-23.4082509,2023-03-06,2023-03-26,0.6989,0.4451,1.921473503112793,83.77938842773438,89.53533935546875,28.093906669474165
59,eucalipto,-48.7497324,-23.4082509,2023-03-26,2023-04-15,0.6966,0.4631,1.8049887418746948,63.758583068847656,78.70409393310547,27.52270539439337
60,eucalipto,-48.7497324,-23.4082509,2023-04-15,2023-05-05,0.6422,0.4173,1.6520649194717407,82.67284393310547,85.87908935546875,24.575160662585745
61,eucalipto,-48.7497324,-23.4082509,2023-05-05,2023-05-25,0.6748,0.4348,1.4822171926498413,60.601844787597656,73.33563232421875,22.159850777608142
62,eucalipto,-48.7497324,-23.4082509,2023-05-25,2023-06-14,0.7023,0.4381,1.2922254800796509,46.74354553222656,55.36317443847656,22.975565720903262
63,eucalipto,-48.7497324,-23.4082509,2023-06-14,2023-07-04,0.737,0.461,1.1478114128112793,64.42655181884766,64.47332763671875,20.2522046814409
64,eucalipto,-48.7497324,-23.4082509,2023-07-04,2023-07-24,0.7084,0.4616,1.0381723642349243,49.40087127685547,50.107215881347656,18.791579741914177
65,eucalipto,-48.7497324,-23.4082509,2023-07-24,2023-08-13,0.6881,0.4671,0.9701011180877686,36.85692596435547,39.732215881347656,22.132339704431217
66,eucalipto,-48.7497324,-23.4082509,2023-08-13,2023-09-02,0.614,0.3479,0.9635264277458191,32.083778381347656,35.54383850097656,24.459341825902357
67,eucalipto,-48.7497324,-23.4082509,2023-09-02,2023-09-22,0.5265,0.3009,0.9591858386993408,37.854286193847656,35.623233795166016,28.293242915965948
68,eucalipto,-48.7497324,-23.4082509,2023-09-22,2023-10-12,0.4975,0.3103,1.061089277267456,37.92577362060547,30.795841217041016,30.730712665784267
69,eucalipto,-48.7497324,-23.4082509,2023-10-12,2023-11-01,0.5229,0.3205,1.2917429208755493,72.60877990722656,70.38250732421875,25.704858135494987
70,eucalipto,-48.7497324,-23.4082509,2023-11-01,2023-11-21,0.7226,0.4948,1.5691533088684082,56.145545959472656,61.988563537597656,33.41760059190631
71,eucalipto,-48.7497324,-23.4082509,2023-11-21,2023-12-11,0.8389,0.6164,1.7326061725616455,72.03885650634766,69.75135803222656,29.73866338544684
72,eucalipto,-48.7497324,-23.4082509,2023-12-11,2023-12-31,0.83,0.6781,1.870125412940979,25.556289672851562,39.69457244873047,28.047713761821967
73,eucalipto,-48.7497324,-23.4082509,2023-12-31,2024-01-20,0.7577,0.5394,1.9633747339248657,4.9248552322387695,4.3310933113098145,29.4346388728045
74,eucalipto,-48.7497324,-23.4082509,2024-01-20,2024-02-09,0.6986,0.4153,2.081019163131714,15.243154525756836,10.118154525756836,27.531937057104244
75,eucalipto,-48.7497324,-23.4082509,2024-02-09,2024-02-29,0.6599,0.3738,2.05011248588562,12.787014961242676,10.4806547164917,31.740832850800984
76,eucalipto,-48.7497324,-23.4082509,2024-02-29,2024-03-20,0.7149,0.4594,1.9647201299667358,4.977910041809082,6.2372589111328125,30.356139162323814
77,eucalipto,-48.7497324,-23.4082509,2024-03-20,2024-04-09,0.672,0.4287,1.835081934928894,5.046677589416504,4.084193229675293,28.29223151671397
78,eucalipto,-48.7497324,-23.4082509,2024-04-09,2024-04-29,0.6553,0.4263,1.7075369358062744,12.999496459960938,8.349533081054688,25.45114742971117
79,eucalipto,-48.7497324,-23.4082509,2024-04-29,2024-05-19,0.5973,0.3399,1.5330594778060913,0.14062471687793732,1.0062826871871948,27.91708431695696
80,eucalipto,-48.7497324,-23.4082509,2024-05-19,2024-06-08,0.6359,0.3537,1.3490829467773438,6.437315940856934,3.2311103343963623,19.672499816178174
81,eucalipto,-48.7497324,-23.4082509,2024-06-08,2024-06-28,0.6033,0.3595,1.1832301616668701,0.22812166810035706,0.24687166512012482,22.069472534896136
82,eucalipto,-48.7497324,-23.4082509,2024-06-28,2024-07-18,0.6058,0.3214,1.0712358951568604,12.78255558013916,2.7560949325561523,18.98906871260374
