,cidade,longitude,latitude,periodo_inicial,periodo_final,ndvi_medio,evi_medio,leaf_area_index_medio,sm_rootzone_pctl_medio,sm_profile_pctl_medio,lst_day_1km_c
77,café,-48.199386,-22.8119643,2024-03-20,2024-04-09,0.7602,0.485,2.190297562735421,,5.829512991224015,28.965361611039555
78,café,-48.199386,-22.8119643,2024-04-09,2024-04-29,0.7438,0.508,1.9703942367008749,,8.0067781993321,26.296384584865166
79,café,-48.199386,-22.8119643,2024-04-29,2024-05-19,0.6227,0.4021,1.7103148766926355,,3.1728903089250835,27.898001595436824
80,café,-48.199386,-22.8119643,2024-05-19,2024-06-08,0.6517,0.3895,1.4563099758965627,2.687859078816005,0.6711492555482046,23.174201674089716
81,café,-48.199386,-22.8119643,2024-06-08,2024-06-28,0.623,0.359,1.252236328806196,0.0,0.0,23.884921459371753
82,café,-48.199386,-22.8119643,2024-06-28,2024-07-18,0.6207,0.3457,1.1057329654693602,5.055224868229457,0.6229344742638724,20.27620233592421
83,café,-48.199386,-22.8119643,2024-07-18,2024-08-07,0.6161,0.3499,1.011528420448303,2.475534234728132,0.5741833908217293,21.79760812371609
84,café,-48.199386,-22.8119643,2024-08-07,2024-08-27,0.5795,0.3402,0.9775538563728331,0.0,1.2689846890313283,23.65186517487939
85,café,-48.199386,-22.8119643,2024-08-27,2024-09-16,0.5431,0.3264,0.9887347289494105,10.77213191986084,5.51810723713466,27.937041934982858
86,café,-48.199386,-22.8119643,2024-09-16,2024-10-06,0.4904,0.2875,1.075116491317749,1.9611295427594864,2.9613214629037037,33.15639140899833
87,café,-48.199386,-22.8119643,2024-10-06,2024-10-26,0.5651,0.4089,1.2544119528361728,7.790511104038783,1.3991350991385323,30.41649995843551
88,café,-48.199386,-22.8119643,2024-10-26,2024-11-15,0.7209,0.4217,1.48130304472787,41.2342038835798,28.253031267438615,29.331593582443134
89,café,-48.199386,-22.8119643,2024-11-15,2024-12-05,0.723,0.5828,1.6808827332087926,,34.54209463936942,30.373597048459544
90,café,-48.199386,-22.8119643,2024-12-05,2024-12-25,0.7561,0.5823,1.9036303452083043,30.36806924002511,32.55733969552176,28.287989387200923
91,café,-48.199386,-22.8119643,2024-12-25,2025-01-14,0.766,0.5735,2.0743091174534385,19.35636623927525,22.532860783168246,27.03508129006093
