,cidade,longitude,latitude,periodo_inicial,periodo_final,ndvi_medio,evi_medio,leaf_area_index_medio,sm_rootzone_pctl_medio,sm_profile_pctl_medio,lst_day_1km_c
61,eucalipto,-48.3739606,-22.8067598,2023-05-05,2023-05-25,0.8461,0.5619,1.8213289064519547,51.92582321166992,63.940328261431524,21.45638778174606
62,eucalipto,-48.3739606,-22.8067598,2023-05-25,2023-06-14,0.8387,0.5507,1.5920882505529066,56.85438537597656,55.056115991929,21.516653529769712
63,eucalipto,-48.3739606,-22.8067598,2023-06-14,2023-07-04,0.8113,0.4999,1.4301988517536837,74.57362365722656,71.36490227194393,19.92969848549285
64,eucalipto,-48.3739606,-22.8067598,2023-07-04,2023-07-24,0.7978,0.512,1.3248350199531107,62.87850570678711,62.83527867934283,19.78032695207048
65,eucalipto,-48.3739606,-22.8067598,2023-07-24,2023-08-13,0.7749,0.5347,1.2717350651236143,52.065040588378906,52.37817405251896,23.510848937213552
66,eucalipto,-48.3739606,-22.8067598,2023-08-13,2023-09-02,0.7571,0.4451,1.2712200739804438,56.784996032714844,45.83001305075253,25.33434471276638
67,eucalipto,-48.3739606,-22.8067598,2023-09-02,2023-09-22,0.7443,0.4347,1.3015852675718418,,43.2903045205509,30.085813544229097
68,eucalipto,-48.3739606,-22.8067598,2023-09-22,2023-10-12,0.8099,0.4818,1.397256900282467,68.22814357981962,38.549517912023205,29.974574587472546
69,eucalipto,-48.3739606,-22.8067598,2023-10-12,2023-11-01,0.8282,0.4942,1.5886452478521011,68.72255841423484,69.29999183205997,26.745401028028482
70,eucalipto,-48.3739606,-22.8067598,2023-11-01,2023-11-21,0.8319,0.5489,1.8634764306685503,,53.66440425199621,31.771732439319123
71,eucalipto,-48.3739606,-22.8067598,2023-11-21,2023-12-11,0.8297,0.6086,2.0756058552685905,,44.50023224774529,29.90244108233935
72,eucalipto,-48.3739606,-22.8067598,2023-12-11,2023-12-31,0.8351,0.6203,2.356562277849983,,12.85832685582778,30.12507810722883
73,eucalipto,-48.3739606,-22.8067598,2023-12-31,2024-01-20,0.8433,0.5843,2.4708834535935345,0.9004852280897252,0.05294117550639545,29.214355284000987
74,eucalipto,-48.3739606,-22.8067598,2024-01-20,2024-02-09,0.8699,0.5013,2.6329763075884656,8.462317242341884,1.2569672430262846,25.957805644457494
75,eucalipto,-48.3739606,-22.8067598,2024-02-09,2024-02-29,0.8909,0.5413,2.6495772109312172,3.417960251078886,3.9898760459002327,26.806529531568287
76,eucalipto,-48.3739606,-22.8067598,2024-02-29,2024-03-20,0.8699,0.6072,2.55877075475805,,4.456753478330724,28.25245600021168
