,cidade,longitude,latitude,periodo_inicial,periodo_final,ndvi_medio,evi_medio,leaf_area_index_medio,sm_rootzone_pctl_medio,sm_profile_pctl_medio,lst_day_1km_c
0,citrus,-48.9127284,-23.3802474,2020-01-01,2020-01-21,0.7188,0.4418,2.295027494430542,13.218362808227539,12.661905288696289,31.221490184701736
1,citrus,-48.9127284,-23.3802474,2020-01-21,2020-02-10,0.6976,0.4621,2.5176892280578613,20.294984817504883,13.080739974975586,30.86090793927093
2,citrus,-48.9127284,-23.3802474,2020-02-10,2020-03-01,0.7449,0.448,2.579928398132324,31.176015853881836,22.325626373291016,29.218525474187516
3,citrus,-48.9127284,-23.3802474,2020-03-01,2020-03-21,0.7069,0.4748,2.482081413269043,20.181716918945312,24.405996322631836,29.74905971216691
4,citrus,-48.9127284,-23.3802474,2020-03-21,2020-04-10,0.6828,0.4518,2.2660512924194336,12.905740737915039,15.305654525756836,28.011933202181297
5,citrus,-48.9127284,-23.3802474,2020-04-10,2020-04-30,0.6245,0.3814,2.035292625427246,6.587283611297607,6.549710273742676,27.16329028652376
6,citrus,-48.9127284,-23.3802474,2020-04-30,2020-05-20,0.6061,0.326,1.7768644094467163,2.931361436843872,2.3624320030212402,25.678368849504693
7,citrus,-48.9127284,-23.3802474,2020-05-20,2020-06-09,0.6267,0.3692,1.5288619995117188,6.330942630767822,3.3875062465667725,22.571501525261453
8,citrus,-48.9127284,-23.3802474,2020-06-09,2020-06-29,0.6206,0.3531,1.3057612180709839,7.66296911239624,4.562618255615234,24.533026749384533
9,citrus,-48.9127284,-23.3802474,2020-06-29,2020-07-19,0.6358,0.3681,1.1498219966888428,29.646183013916016,22.149404525756836,22.723260929574394
10,citrus,-48.9127284,-23.3802474,2020-07-19,2020-08-08,0.6313,0.3667,1.055370807647705,15.305654525756836,16.061904907226562,23.79744003188756
11,citrus,-48.9127284,-23.3802474,2020-08-08,2020-08-28,0.5854,0.3522,1.0222150087356567,32.952674865722656,24.50956153869629,23.99728369274419
12,citrus,-48.9127284,-23.3802474,2020-08-28,2020-09-17,0.5861,0.3541,1.0425992012023926,18.58089828491211,24.53251075744629,29.30118829530653
13,citrus,-48.9127284,-23.3802474,2020-09-17,2020-10-07,0.5939,0.3763,1.1954542398452759,8.637051582336426,9.124404907226562,33.02818125013954
14,citrus,-48.9127284,-23.3802474,2020-10-07,2020-10-27,0.6426,0.3609,1.4482167959213257,14.518241882324219,10.9181547164917,31.65825469352245
15,citrus,-48.9127284,-23.3802474,2020-10-27,2020-11-16,0.6102,0.4478,1.770586371421814,9.105925559997559,7.230795383453369,33.52180793512662
16,citrus,-48.9127284,-23.3802474,2020-11-16,2020-12-06,0.6854,0.4768,1.920092225074768,10.69386100769043,7.930947780609131,31.930226298377022
17,citrus,-48.9127284,-23.3802474,2020-12-06,2020-12-26,0.7066,0.5679,2.1258504390716553,14.724685668945312,7.443301200866699,31.147408719797795
18,citrus,-48.9127284,-23.3802474,2020-12-26,2021-01-15,0.6673,0.5429,2.239284038543701,16.656301498413086,10.6119966506958,29.26523846823335
19,citrus,-48.9127284,-23.3802474,2021-01-15,2021-02-04,0.7432,0.4898,2.4656870365142822,20.00565528869629,14.655654907226562,29.25840827772953
20,citrus,-48.9127284,-23.3802474,2021-02-04,2021-02-24,0.7149,0.4557,2.5729687213897705,10.437031745910645,10.599405288696289,28.480088579988546
21,citrus,-48.9127284,-23.3802474,2021-02-24,2021-03-16,0.7346,0.4753,2.526888608932495,22.85133934020996,15.455655097961426,28.929649131289807
22,citrus,-48.9127284,-23.3802474,2021-03-16,2021-04-05,0.7258,0.4563,2.318002939224243,12.643167495727539,14.4806547164917,28.95575541422761
23,citrus,-48.9127284,-23.3802474,2021-04-05,2021-04-25,0.6826,0.4382,2.1007907390594482,12.044569969177246,6.8184685707092285,27.672423858335605
24,citrus,-48.9127284,-23.3802474,2021-04-25,2021-05-15,0.6542,0.4338,1.8380064964294434,8.711904525756836,9.149404525756836,26.34201904159096
25,citrus,-48.9127284,-23.3802474,2021-05-15,2021-06-04,0.6393,0.4091,1.5913069248199463,12.399953842163086,8.430654525756836,24.712425173656356
26,citrus,-48.9127284,-23.3802474,2021-06-04,2021-06-24,0.6832,0.3702,1.3542841672897339,17.03768539428711,12.493154525756836,20.920748166107217
27,citrus,-48.9127284,-23.3802474,2021-06-24,2021-07-14,0.6358,0.3493,1.183527946472168,8.943155288696289,9.4806547164917,20.534055401082867
28,citrus,-48.9127284,-23.3802474,2021-07-14,2021-08-03,0.5618,0.3223,1.0730441808700562,14.2182035446167,12.211904525756836,20.70846529497976
29,citrus,-48.9127284,-23.3802474,2021-08-03,2021-08-23,0.501,0.2721,1.027024269104004,8.180806159973145,8.243313789367676,27.5828648451444
30,citrus,-48.9127284,-23.3802474,2021-08-23,2021-09-12,0.5165,0.2948,1.0273373126983643,5.237334728240967,3.462596893310547,30.440675224833285
31,citrus,-48.9127284,-23.3802474,2021-09-12,2021-10-02,0.6294,0.3536,1.1462844610214233,6.337328910827637,4.918704509735107,30.24132272829837
32,citrus,-48.9127284,-23.3802474,2021-10-02,2021-10-22,0.6573,0.4171,1.3736900091171265,20.26222801208496,12.068209648132324,30.033142829513793
33,citrus,-48.9127284,-23.3802474,2021-10-22,2021-11-11,0.6639,0.4187,1.701586127281189,34.082069396972656,29.707754135131836,30.92363863242474
34,citrus,-48.9127284,-23.3802474,2021-11-11,2021-12-01,0.6547,0.4231,1.8856682777404785,19.487197875976562,20.899404525756836,33.69793578957547
35,citrus,-48.9127284,-23.3802474,2021-12-01,2021-12-21,0.6542,0.4728,2.078545331954956,14.856972694396973,10.574514389038086,30.78202209943953
36,citrus,-48.9127284,-23.3802474,2021-12-21,2022-01-10,0.6647,0.5498,2.209627151489258,8.08725357055664,4.006089687347412,32.68320358627949
37,citrus,-48.9127284,-23.3802474,2022-01-10,2022-01-30,0.6966,0.5364,2.405695676803589,20.294973373413086,12.355758666992188,31.28216675646189
38,citrus,-48.9127284,-23.3802474,2022-01-30,2022-02-19,0.7311,0.4824,2.558375120162964,34.321571350097656,30.759220123291016,29.063101811559306
39,citrus,-48.9127284,-23.3802474,2022-02-19,2022-03-11,0.7491,0.5121,2.5602564811706543,6.021586894989014,9.755813598632812,29.58181030631698
